Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
China,CHN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.1,3.2,3.2,3.3,3.3,3.8,4.2,4.6,4.5,4.5,4.4,4.3,4.6,4.7,4.5,4.5,4.6,4.6,4.6,4.6,4.5,4.4,4.3,4.6,5
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,709.413755088002,781.744164343014,828.580479299572,873.287061730612,959.372483635864,1053.10824300262,1148.50829043887,1288.64325183475,1508.66809788453,1753.41782926104,2099.22943460734,2693.97006340427,3468.30460207977,3832.23643246922,4550.45310775599,5618.13226711491,6316.91831760216,7050.64627124287,7678.59948587722,8066.94263493206,8147.93770549385,8879.43866711453,9976.677137263,10216.6303341031,10500.3956159637
China,CHN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.51725185823991,2.54346279698392,2.6024872477223,2.51385967503103,2.64847997655715,2.77292919762551,2.97432833489535,3.42541136293077,3.95180062882163,4.46347375203265,4.90603499565224,5.30259468770037,5.43161049480808,5.79534426032481,6.33216591101925,6.90279214064116,7.05800347228649,7.32048505208564,7.25291914357129,7.16911217747699,7.11870541429571,7.22576899079988,7.40521134749736,..,..
China,CHN,Gini index (World Bank estimate),SI.POV.GINI,35.2,..,..,38.7,..,..,42,..,..,40.9,..,..,43,..,43.7,42.4,42.2,39.7,39.2,38.6,38.5,..,..,..,..
Colombia,COL,"Population, total",SP.POP.TOTL,37076387,37723803,38364307,38999468,39629965,40255956,40875363,41483872,42075953,42647731,43200901,43737512,44254972,44750054,45222699,45662747,46075721,46495492,46967706,47520667,48175048,48909844,49661056,50339443,50882884
Colombia,COL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,33.7753983146372,25.8003477214614,25.9386837606884,29.1354698846611,28.0340003967285,27.2402992248535,28.7980003356934,30.6993999481201,29.1770000457764,29.0806999206543,29.6888999938965,30.4218997955322,29.9662990570068,30.9104995727539,29.7450008392334,28.906400680542,28.903600692749,32.2916984558105,32.3832015991211,31.5995006561279,30.7357997894287,32.5289993286133,30.7182006835938,..,..
Colombia,COL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.81,12.14,15,20.06,20.52,15.04,15.63,14.19,13.72,11.87,11.53,11.2,11.27,12.07,10.98,10.11,9.74,9.05,8.57,8.3,8.69,8.87,9.11,9.96,15.44
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,2620.53876171399,2827.37952669446,2566.02419382074,2209.93165047196,2520.48108876016,2439.68245582205,2396.62712731836,2281.40176243006,2782.62318502156,3414.46515834714,3741.09283661273,4714.07305530503,5472.53652992425,5193.24145795078,6336.70947398466,7335.16693447605,8050.25537167048,8218.34784431476,8114.34392085159,6175.87602970259,5870.77795724164,6376.70671552601,6729.58333198168,6424.9794924083,5332.77352412685
Colombia,COL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.58726361336125,1.68567310141027,1.67056321387481,1.43258364447433,1.46909037138943,1.45469157408658,1.38053819852315,1.35040432098527,1.33615511929106,1.35786825329582,1.33608324511565,1.35330057182951,1.35577986581937,1.40692567655896,1.4302551910933,1.53100732200803,1.52553228629889,1.67306542320275,1.69946558599221,1.7051528338186,1.7386593989486,1.55510616635784,1.6006506184645,..,..
Colombia,COL,Gini index (World Bank estimate),SI.POV.GINI,56.9,..,..,58.7,58.7,57.5,56,53.6,55,53.9,..,..,55.3,54.3,54.6,53.5,52.6,52.6,52.6,51,50.6,49.7,50.4,51.3,..
Comoros,COM,"Population, total",SP.POP.TOTL,488625,501955,515382,528853,542358,555895,569480,583213,597230,611625,626427,641624,657227,673251,689696,706578,723865,741511,759390,777435,795597,813890,832322,850891,869595
Comoros,COM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,60.8021923688302,59.7810797938218,49.9613505982597,49.5940962672019,48.9561004638672,48.685001373291,49.817699432373,43.296501159668,42.5595016479492,45.152099609375,41.6352005004883,55.8025016784668,54.8092994689941,49.0750007629395,46.6180000305176,50.1734008789063,67.6429977416992,62.326301574707,65.8304977416992,64.1656036376953,60.4995994567871,56.4244003295898,55.0059013366699,..,..
Comoros,COM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.59,4.58,4.58,4.61,4.59,4.58,4.61,4.61,4.57,4.84,5.07,5.3,5.59,6.19,6.6,6.98,7.39,7.81,8.14,8.09,8.01,7.89,7.78,7.7,8.43
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,810.54755207638,726.052314853652,718.121269356184,723.178255479899,647.425811810504,680.905572824133,747.9888625038,937.710896345202,1061.07554752819,1069.02942631854,1114.94528131922,1240.09252846752,1393.21603163764,1344.73040600031,1316.49122468758,1447.9452695898,1403.36042113702,1505.33721977308,1513.83038984582,1242.58568214864,1273.05091964368,1323.81495794544,1415.95516376531,1370.14012347374,1402.59548928279
Comoros,COM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1637247377846,0.159376836569015,0.174627751842323,0.170179615129346,0.184380058927867,0.197879095872422,0.193158671068343,0.240049518786447,0.251159519782998,0.228898426323319,0.239453280270486,0.187025422989165,0.182585316793132,0.193092917797374,0.231986266413028,0.212290787428989,0.207220959709338,0.24274757893005,0.210695426592397,0.2315306102761,0.251383552225561,0.307166816154517,0.31237910327974,..,..
Comoros,COM,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,55.9,..,..,..,..,..,..,..,..,..,45.3,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,42757239,43827191,44849968,45919615,47105830,48428534,49871670,51425583,53068869,54785894,56578046,58453687,60411195,62448572,64563853,66755151,69020749,71358804,73767445,76244532,78789130,81398765,84068092,86790568,89561404
"Congo, Dem. Rep.",COD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,96.9615832266967,97.0585587669155,96.8499716405578,96.9970255885959,97.940299987793,98.342903137207,98.2703018188477,97.9720001220703,97.8824996948242,97.4222030639648,97.3331985473633,97.1720962524414,96.9657974243164,97.0193023681641,96.8024978637695,96.209602355957,95.4748001098633,93.9176025390625,92.8722991943359,95.8182983398438,97.0310974121094,96.6997985839844,96.3836975097656,..,..
"Congo, Dem. Rep.",COD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.91,2.9,2.9,2.93,2.91,2.9,2.92,2.92,2.89,2.85,2.98,3.11,3.29,3.7,3.98,4.22,4.49,4.49,4.44,4.4,4.35,4.26,4.18,4.13,4.55
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,134.995164821237,138.979048219289,138.589100270811,102.597973159678,405.216218582649,153.591044080197,175.009951043154,173.796125167459,194.040002646806,218.386226715772,255.433043197206,286.330472470967,327.563721821663,298.619691614791,334.02157774666,387.082476958569,424.60037381496,457.963747509632,486.787095119436,497.317039077365,471.318822463486,467.07423172679,557.064411697928,580.716860516731,556.813185299175
"Congo, Dem. Rep.",COD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0292348156530874,0.0273802626319355,0.029654424725565,0.0287458856090148,0.0195304912364351,0.0163126969732348,0.0176452883972003,0.0208067646019686,0.0220468237225858,0.0271967817117304,0.0282795202930833,0.0299382312701678,0.0309545275507296,0.0307452987075509,0.0319063981512999,0.0377498958844389,0.035206804261136,0.0511499604169375,0.0649337929489086,0.0379043575216646,0.0261457386317123,0.028010252981111,0.0261692628875174,..,..
"Congo, Dem. Rep.",COD,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,42.2,..,..,..,..,..,..,..,42.1,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,2785815,2867283,2951651,3038432,3127420,3217930,3310376,3406915,3510468,3622775,3745143,3876123,4011487,4145400,4273738,4394842,4510197,4622757,4736965,4856093,4980996,5110701,5244363,5380504,5518092
"Congo, Rep.",COG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,75.4096686308797,80.1529571025699,79.734755215841,76.9547298096485,64.8556976318359,61.1775016784668,68.5295028686523,61.9906997680664,62.9308013916016,63.1057014465332,69.4227981567383,60.3414001464844,56.864200592041,56.0294990539551,54.7985992431641,64.617301940918,65.3043975830078,62.4817008972168,62.160701751709,64.1508026123047,67.6127014160156,69.3343963623047,69.8545989990234,..,..
"Congo, Rep.",COG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.99,19.97,19.97,20.05,20,19.96,20.04,20.03,19.94,19.8,18.61,17.49,16.52,16.1,13.95,11.89,10,10.01,9.95,9.9,9.85,9.75,9.66,9.6,10.27
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,912.012351163656,810.076644427695,660.471477355426,774.71194482589,1032.13754246093,869.100501660447,916.588037755619,1028.41522164071,1326.59668816877,1834.88001382638,2153.49174337774,2262.85441019541,2892.41696234479,2336.16095749982,3073.55778366557,3557.5561698838,3923.09350860946,3883.74684788609,3776.48556785412,2447.53930825728,2039.45322287157,2173.68025252268,2601.41048286237,2359.17730900034,1972.54524619093
"Congo, Rep.",COG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.00509186719147,1.16486583291569,1.09430281561065,0.970895514528546,0.9144918175365,0.929168751340147,0.84582536847778,0.862950792725971,0.814706187323172,1.33047180683316,1.32171188122857,1.32348741255115,1.34862708018249,1.31229796883292,1.16525626980409,1.10584180273147,1.05316907443289,0.865284504463462,0.861310987098279,0.708388410189014,0.672556251801849,0.63005055470864,0.613992585944184,..,..
"Congo, Rep.",COG,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,47.3,..,..,..,..,..,48.9,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Population, total",SP.POP.TOTL,3632361,3718952,3803893,3885428,3962369,4034074,4100922,4164053,4225156,4285504,4345421,4404626,4463123,4520739,4577371,4633086,4688003,4742111,4795390,4847805,4899336,4949955,4999443,5047561,5094114
Costa Rica,CRI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,36.6542171344287,33.5639135254827,28.8905112182284,29.8904981839825,32.9464988708496,32.1076011657715,32.538200378418,33.304500579834,39.1584014892578,41.7294006347656,42.3958015441895,41.1853981018066,40.6983985900879,40.7164001464844,40.3856010437012,38.0176010131836,38.0648002624512,37.7997016906738,37.6165008544922,38.326301574707,36.8058013916016,36.2042007446289,35.7047996520996,..,..
Costa Rica,CRI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.16,5.68,5.33,5.9,5.08,5.92,6.33,6.56,6.39,6.57,5.74,4.49,4.78,7.71,7.17,10.14,9.78,8.77,9.06,9,8.6,8.14,9.63,11.49,17.08
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,3215.10568802497,3391.97773633551,3597.43450997823,3668.80206972168,3789.05388800024,3960.30770307437,4042.70568601112,4147.82436893773,4404.71188429689,4676.37936564326,5227.46595193036,6103.74191702863,6901.38830612557,6801.0367345982,8227.12749376825,9229.83451670274,10075.0046160014,10744.0910189401,10847.1696673041,11642.7780517123,12011.2227544174,12225.5744931385,12468.5752921871,12669.7060822563,12076.8145138494
Costa Rica,CRI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.24712273917708,1.2073293766631,1.31970063300939,1.29715439328692,1.24925265668089,1.34355492735136,1.34603876884271,1.39287372182823,1.40586525089251,1.46307178805573,1.50963508483988,1.72545864279964,1.68491883374041,1.59265996112582,1.55329336424773,1.60368272896294,1.58916280556988,1.64061954686426,1.63281818579928,1.55534308826366,1.64920307568209,1.65254027561867,1.65218405330354,..,..
Costa Rica,CRI,Gini index (World Bank estimate),SI.POV.GINI,46.5,45.6,45.7,47.7,47.4,51.5,51.8,49.3,48.3,47.5,49.4,49.3,48.6,50.6,48.2,48.7,48.6,49.3,48.6,48.4,48.7,48.3,48,48.2,..
Cote d'Ivoire,CIV,"Population, total",SP.POP.TOTL,14665125,15130674,15589407,16032573,16454660,16853027,17231539,17599613,17970493,18354513,18754914,19171250,19605568,20059147,20532944,21028652,21547188,22087506,22647672,23226148,23822726,24437475,25069226,25716554,26378275
Cote d'Ivoire,CIV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,74.0417289026024,72.1351437379043,73.4473042431981,61.9308464416233,63.717601776123,64.727897644043,65.3227996826172,70.3217010498047,75.4001007080078,77.9194030761719,74.7872009277344,76.3303985595703,74.2099990844727,73.5680999755859,75.3377990722656,78.9539031982422,74.7774963378906,72.4468002319336,72.1634979248047,64.8336029052734,64.2783966064453,62.6884994506836,63.532600402832,..,..
Cote d'Ivoire,CIV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.1,4.1,4.1,4.33,4.52,4.71,4.96,5.18,5.36,5.51,5.61,5.71,5.88,6.41,6.71,6.96,7.22,4.25,3.65,3.1,2.6,3.27,3.21,3.17,3.5
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,827.762118549029,774.727068082216,809.013051545653,771.968406002361,652.927867802063,664.708695041625,719.912984294849,871.666500798657,922.855273710099,931.200076305649,949.975827894716,1062.5569184225,1240.61489273127,1215.1667854037,1213.11299955211,1208.58319891729,1243.2734867584,1415.8716936035,1561.46441301901,1972.54568305836,2013.38144761651,2111.02655726645,2314.05095836881,2276.3323939018,2325.72370502247
Cote d'Ivoire,CIV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.264573264803403,0.316575454603014,0.309825768228387,0.417275505310345,0.38469345462015,0.371446624989089,0.370251316495874,0.292620070679963,0.301605526348109,0.316543402704283,0.300187993397357,0.289495990089326,0.324397640507023,0.295625731243706,0.302927821748309,0.284849452071393,0.366173070936217,0.383021967260586,0.395625651943387,0.41160505823006,0.391223069937504,0.424757467782576,0.39530538358065,..,..
Cote d'Ivoire,CIV,Gini index (World Bank estimate),SI.POV.GINI,..,..,39,..,..,..,41.3,..,..,..,..,..,43.2,..,..,..,..,..,..,41.5,..,..,..,..,..
Croatia,HRV,"Population, total",SP.POP.TOTL,4557097,4534920,4532135,4512597,4468302,4299642,4302174,4303399,4304600,4310145,4311159,4310217,4309705,4305181,4295427,4280622,4267558,4255689,4238389,4203604,4174349,4124531,4087843,4065253,4047200
Croatia,HRV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,34.1265044303859,29.211150683095,28.1143994570977,27.810841837998,26.7880992889404,26.945499420166,24.6315994262695,24.8409004211426,26.5853004455566,26.8369998931885,25.5172996520996,22.6728992462158,24.1562995910645,27.1781005859375,29.7745990753174,27.1821994781494,29.426399230957,32.8404998779297,33.6200981140137,33.1091003417969,31.8474006652832,29.8036003112793,32.8473014831543,..,..
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.68,9.71,11.39,13.56,16.06,15.82,15.05,13.92,13.66,12.6,11.13,9.91,8.53,9.2,11.62,13.68,15.94,17.25,17.29,16.18,13.1,11.21,8.43,6.62,7.2
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,5232.85176047079,5263.44700211818,5640.32895272339,5198.0927392817,4841.60637548442,5362.02289662225,6232.65559471076,8059.42017290644,9661.16957366412,10527.8926815233,11695.944664086,13937.448387519,16296.8059238498,14540.6416034433,13949.3264974977,14609.5243524166,13258.3598451041,13674.4178049999,13599.4097770608,11781.7347932429,12361.4838303671,13451.6249479152,15014.0850191716,14944.3562248936,13828.4695048846
Croatia,HRV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.36617807345334,3.75971351203549,4.07534197458814,4.10185088542141,4.03956581269574,4.46548805691265,4.71389581174541,5.02161198624622,4.90405612600474,4.98127093172039,5.01489274693882,5.31063749226547,5.04442879501033,4.71989447133582,4.53039942245556,4.44795172290382,4.09133279500829,4.00405198782148,3.85523839364438,3.96802362924766,4.05811780471638,4.23805761188363,4.05592876243046,..,..
Croatia,HRV,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,32.6,32.4,32.3,32.5,32,32.1,31.1,30.9,30.4,29.7,..,..
Cuba,CUB,"Population, total",SP.POP.TOTL,10939285,10989730,11038706,11084673,11126423,11164676,11199664,11229185,11250369,11261586,11261241,11251117,11236975,11226711,11225833,11236671,11257112,11282722,11306909,11324777,11335108,11339255,11338146,11333484,11326616
Cuba,CUB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,41.4290716076269,36.8181185588287,34.8227469888194,33.7190833129486,34.4347991943359,34.0546989440918,34.814998626709,33.5756988525391,33.7798004150391,26.3227996826172,21.9722003936768,18.5948009490967,18.7315998077393,17.8609008789063,14.6028003692627,17.8328990936279,18.6109008789063,18.1702995300293,22.4211006164551,20.0916996002197,14.0478000640869,18.9501991271973,20.8512992858887,..,..
Cuba,CUB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.61,7.1,6.23,6.26,5.45,4.08,3.31,2.33,1.85,1.95,1.91,1.79,1.58,1.67,2.5,3.18,3.46,3.29,2.7,2.4,2,1.7,1.7,1.67,3.87
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,2286.92905432119,2308.14661506698,2331.4626913698,2558.90410118548,2747.10030348478,2837.73573008299,2999.24176296717,3197.13318464341,3395.71084290657,3786.66345042341,4683.56906667746,5208.71838769431,5411.26949201186,5529.66937511797,5730.35426413345,6139.71878325885,6497.31476421306,6837.71167985881,7133.33767875907,7694.01463710941,8060.79659761513,8541.21368643707,8824.19400843842,9099.67314552171,..
Cuba,CUB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.2880837275928,2.49323686751176,2.44140934634911,2.51067397297151,2.53450727156428,2.43535952140483,2.31792668065756,2.24682378997229,2.21948275652114,2.29630178200477,2.33544420193121,2.41753774314141,2.34137746146094,2.41388595466651,2.69556833777948,2.53989816022913,2.56282428388382,2.42406043506168,2.3773075382494,2.42742086665371,2.50990109666357,2.26205337123118,2.20230009386014,..,..
Cuba,CUB,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Population, total",SP.POP.TOTL,146306,146956,144472,139428,133860,129047,129205,131897,134192,137658,141239,144056,145880,146833,148703,150831,152088,153822,155909,157980,159664,160175,159336,157441,155014
Curacao,CUW,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.0818629766793533,0.0817629546994898,0.0786761880620435,0.0754625313086886,0.0720999985933304,0.616599977016449,0.590399980545044,0.599799990653992,0.5867999792099,0.573499977588654,0.559199988842011,0.539799988269806,0.471799999475479,0.484800010919571,0.47639998793602,0.472000002861023,0.712499976158142,1.38810002803802,1.65719997882843,1.60150003433228,1.73570001125336,2.22469997406006,3.01510000228882,..,..
Curacao,CUW,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20146.3864122001,20587.397358013,20462.7179539813,20258.0096948833,19951.3279030441,19555.3658492891,19457.5315232205,19630.8934873019,19701.270377457,..
Curacao,CUW,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,"Population, total",SP.POP.TOTL,873426,891190,908710,926049,943288,960274,976968,993562,1010410,1027657,1045508,1063708,1081568,1098089,1112617,1124837,1135046,1143866,1152297,1160987,1170189,1179685,1189262,1198574,1207361
Cyprus,CYP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,3.35706908272827,3.29407078061674,3.26216821210761,3.2266425227618,3.09730005264282,3.04809999465942,3.17709994316101,3.25780010223389,3.30909991264343,3.36509990692139,3.51670002937317,4.35690021514893,5.49849987030029,6.34380006790161,6.5806999206543,7.70100021362305,8.72959995269775,9.85980033874512,9.62689971923828,10.5434999465942,10.4071998596191,11.0761995315552,12.1436004638672,..,..
Cyprus,CYP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.89,4.46,5.07,5.7,4.97,3.98,3.3,4.14,4.33,5.3,4.54,3.92,3.66,5.36,6.26,7.86,11.8,15.87,16.09,14.91,12.95,11.05,8.37,7.07,7.21
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,15139.22613332,14234.2443841858,15092.8262545433,15287.919127344,14388.3480609917,14821.4468167502,16093.214611298,20252.2389846021,23792.6213632243,24959.2591697881,26729.3234045802,31244.9262239722,35397.3636837901,32109.2425148579,31023.6383309791,32396.3857437121,28912.1569390403,27729.1926990735,27163.3329657606,23408.3366816249,24605.9208328767,26444.0743777801,29089.4713273857,28288.4615757198,26623.8008913181
Cyprus,CYP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.05268677598331,7.01309485070524,7.20802016044723,7.35382252990932,7.49505983326407,7.21669023632838,7.27761810008107,7.82034739653892,7.63056580991875,7.65819723896203,7.59439430401298,7.7464868178109,7.76650196751383,7.44930511097006,7.02847430876932,6.71208361744857,6.18477136609441,5.57757639443781,5.85786476923918,5.83985867197479,6.11012409106563,6.18809258403726,6.07940050216016,..,..
Cyprus,CYP,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,30.1,30.3,31.1,31.1,31.7,32.1,31.5,32.6,34.3,37,35.6,34,32.9,31.4,32.7,..,..
Czech Republic,CZE,"Population, total",SP.POP.TOTL,10315241,10304131,10294373,10283860,10255063,10216605,10196916,10193998,10197101,10211216,10238905,10298828,10384603,10443936,10474410,10496088,10510785,10514272,10525347,10546059,10566332,10594438,10629928,10671870,10698896
Czech Republic,CZE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,5.24157422806943,5.64848453410906,5.96694071239026,6.47714948058027,5.94159984588623,6.28719997406006,7.27600002288818,6.72429990768433,7.13409996032715,7.53490018844604,7.88129997253418,8.32209968566895,8.9931001663208,10.2510004043579,10.9521999359131,12.1571998596191,12.8043003082275,13.9561996459961,14.8607997894287,14.8454999923706,14.7812995910645,14.4653997421265,14.7252998352051,..,..
Czech Republic,CZE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.89,4.27,5.9,8.49,8.76,7.99,7.02,7.54,8.21,7.93,7.15,5.32,4.39,6.66,7.28,6.71,6.98,6.95,6.11,5.05,3.95,2.89,2.24,2.01,2.94
Czech Republic,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,6532.83705470198,6034.48843731935,6489.7036188033,6337.41912037126,6029.03819275358,6637.04165713981,8060.86870292424,9818.56849307488,11749.8526643577,13430.6698955613,15261.7975911138,18466.5479299216,22804.5776774507,19861.6974295256,19960.0684872157,21871.2660754128,19870.8012123403,20133.1691431353,19890.9199056648,17829.6983223668,18575.2320271915,20636.199952435,23419.7356136502,23490.3984633494,22762.1971366777
Czech Republic,CZE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,12.2866736705425,12.1106767761396,11.5519420172554,10.8859902799144,12.0106526893106,12.0118180158673,11.6241028169694,12.0433612013657,12.1054013292601,11.7517835290136,11.7786032783779,12.0042785450927,11.3928284018176,10.6444543513097,10.8769849566706,10.5734631798057,10.196193719118,9.76957796031908,9.47712222694416,9.57514081800604,9.73469317450937,9.76172591693868,9.64070499819002,..,..
Czech Republic,CZE,Gini index (World Bank estimate),SI.POV.GINI,25.8,..,..,..,..,..,26.6,..,27.5,26.9,26.7,26,26.3,26.2,26.6,26.4,26.1,26.5,25.9,25.9,25.4,24.9,25,..,..
Denmark,DNK,"Population, total",SP.POP.TOTL,5263074,5284991,5304219,5321799,5339616,5358783,5375931,5390574,5404523,5419432,5437272,5461438,5493621,5523095,5547683,5570572,5591572,5614932,5643475,5683483,5728010,5764980,5793636,5814422,5831404
Denmark,DNK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,7.26118110006918,8.10272954731514,8.51784339219747,9.06635346755708,10.7161998748779,11.1043996810913,11.8464002609253,12.6991996765137,14.4167995452881,16.096700668335,15.2462997436523,17.6800003051758,18.5280990600586,19.3188991546631,21.1816997528076,23.8097991943359,26.9120006561279,27.0977993011475,30.2283992767334,32.9777984619141,32.1296005249023,35.5056991577148,35.3287010192871,..,..
Denmark,DNK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.84,5.4,5.04,5.14,4.48,4.16,4.27,5.4,5.2,4.83,3.9,3.8,3.68,6.41,7.75,7.77,7.8,7.38,6.93,6.28,5.99,5.83,5.13,5.02,5.66
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,35650.7140860994,32835.9399398833,33368.142415092,33440.7948054204,30743.5476816354,30751.654348268,33228.6935448819,40458.7773986609,46511.5983324305,48799.8256011275,52026.9995142723,58487.0549677696,64322.0635020842,58163.2768762815,58041.3984363385,61753.647131977,58507.5080517852,61191.1937042028,62548.9847332908,53254.8563700916,54663.9983719195,57610.0981801135,61598.5367043936,60213.0921454746,60908.8351349442
Denmark,DNK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,13.9272219999187,12.0567849595203,11.2627325530865,10.7031475634461,9.87149637726758,10.0489234216052,10.0410514941505,11.0081041462375,9.97127776123813,9.27587983390141,10.7057362589181,9.77764464230849,9.12330865198018,8.67086298533703,8.68470675054793,7.73529181563401,6.83349870125968,7.12029994308034,6.33652138088678,5.91186777544685,6.17666519436942,5.78145977956558,5.76149416359606,..,..
Denmark,DNK,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,23.8,..,..,25.6,24.9,25.2,25.9,26.2,25.2,26.7,27.2,27.3,27.8,28.5,28.4,28.2,28.2,28.7,28.2,..,..
Djibouti,DJI,"Population, total",SP.POP.TOTL,643649,660858,680465,699973,717577,733019,746947,759639,771599,783248,794554,805456,816361,827820,840194,853671,868136,883296,898707,913998,929117,944100,958923,973557,988002
Djibouti,DJI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,32.0265621333044,31.5595951813661,31.9498945928494,32.6810786028729,31.4431991577148,31.6751003265381,32.4446983337402,32.8811988830566,33.6212005615234,33.0945014953613,33.0068016052246,32.5238990783691,33.1433982849121,34,32.5443000793457,33.9337997436523,32.4827995300293,34.0399017333984,30.8171997070313,28.1802005767822,24.9108009338379,24.1291007995605,27.8358001708984,..,..
